post_id,from_id,likes,reposts,text,comments,views,date
4879,15194789,35,3,"[club78019879|Лучший в мире вуз] в моём сердце однажды и навсегда❤

Мне очень радостно, что МГУ помнит своего бывшего студента)
Всему своём время, на [club55821382|Факультет психологии] я однажды вернусь, не важно в каком статусе, аспиранта или сотрудника и не важно когда, пускай и через несколько десятилетий) 
Пока же мне выпала большая честь принять участие в работе юбилейной XXX Международной конференции студентов, аспирантов и молодых ученых ""Ломоносов"".
Значимость события трудно переоценить, на 48 секциях, отражающих все основные направления современной фундаментальной и прикладной науки, соберутся самые светлые умы человечества.
И ваш покорный слуга будет среди них😉

#мгу#психфакмгу#психология#наука",9,727,1680286608
18109,138722018,25,0,#Хорошие учебники🥳#МГУ#Аргумент# Вузовский магазин📚📚📚#Март#Москва#,0,404,1680282754
169,424131799,36,0,"Минск, прекрасная поездка на Конгресс молодых учёных России и Беларуси состоялась на этой неделе. Тот случай, когда успела многое за несколько дней: погулять в день приезда, порадоваться, что успела посмотреть город, так как на следующий день выпало столько снега, что даже слов нет... Конечно, поработать, сделать доклад, пообщаться с коллегами и приобщиться к их интересам и начать планировать сотрудничество. А еще вкусно поесть и познакомиться с членами нашей делегации - коллегами по Московскому университету, замечательными молодыми учёными химиками, геологами, социологами, историками... В зданиях НАН Беларуси, где проходили заседания, было очень приятно и интересно, в Институте истории посчастливилось увидеть коллекции археологического музея. Спасибо белорусским коллегам за замечательный приём и заботу, отличную организацию. Общее впечатление - надо повторить) #МГУ #СМУМГУ",0,257,1680282393
3228,-26901903,21,2,"ТЕАТР СТМ
альбом спектакля 

💫 27 марта состоялась обновлённая версия спектакля [club17692290|Театра СТМ] «Никто не уберёгся от судьбы».

Делимся запоминающимися образами и живыми эмоциями артистов! За фото благодарим [id366756880|Евгению Гудилину]. 

🙌🏻 Подписывайтесь на [club26901903|Творчество МГУ], чтобы быть в курсе культурной жизни альма-матер!  

#КультурныйцентрМГУ #творчествоМГУ #театрМГУ #МГУ",0,1435,1680279900
121,-215686479,13,3,"Необходима ли была Великая французская революция?
Видеомонтаж: [id434868587|Влад Верейкин]

#бовыкин #истфак_мгу #мгу",0,416,1680279054
209,-207738923,14,2,"🗓Делегация ТГТУ приняла участие в конференции к 160-летию со дня рождения В. И. Вернадского в МПГУ и в заседании Комиссии РАН по изучению наследия выдающихся ученых в МГУ им. М. В. Ломоносова. 
👨‍🏫Среди членов делегации был наш зав. кафедрой Козачек Артемий Владимирович, доцент Иванов Алексей Викторович и студентка группы БТБ212 Слеткова Диана. 
👩‍💼В ходе заседания прошла презентация научно-просветительского проекта «Плавучий университет В.И. Вернадского, посвященная организации научной работы в этом проекте, результатам проведенных полевых исследований, работе волонтёров-экологов и значимости результатов проекта для просветительской деятельности и популяризации научного наследия Вернадского.

#ТГТУ#TSTU#ТехнологиТГТУ#ТехнологиТИ#texnologi_tstu#кафедрапзос#студентыэкологи#мгу#мпгу",0,104,1680276141
257,-174337827,2,1,"С 04 по 14 апреля 2023 года пройдет ежегодная научная конференция Ломоносовские Чтения - 2023. На семинаре Румянцева будут сделаны следующие доклады: 
 
5 апреля, среда, 18.30
1. Четырёхзвенный робот на тренажёре рукоход. Доклад профессора Голубева Ю.Ф., доцента Мелкумовой Е.В. 
2. Динамика систем с односторонними дифференциальными связями. Доклад студента Демидова А.А., профессора Кугушева Е.И., доцента Сальниковой Т.В. 
 
12 апреля, среда, 18.30
1. Смена режимов движения вертикальной пластины над прямой с сухим трением. Доклад студентки Артемьевой А.Н., профессора Зобовой А.А. 
2. Нелинейные эффекты вблизи многообразия равновесий неголономных систем. Доклад аспиранта Видова Н.М., доцента Кулешова А.С. 
3. Численная модель тральщика космического мусора. Доклад студента Гончарова А.О., доцента Прошкина В.А. 

Для получения ссылки на конференцию пишите на почту azobova@gmail.com с указанием имени и аффилиации. 
 
#семинар_Румянцева #термех #кафедра #мехмат #МГУ",0,117,1680270300
96,-219387676,1,0,"Каково наименьшее число цветов, достаточное для раскраски любой карты, изображенной на сфере, таким образом, чтобы соседние страны были окра- окрашены в разные цвета? Эта знаменитая «проблема четырех красок» еще в конце прошлого века была обобщена на случай карт, расположенных на произ- произвольных поверхностях. И хотя сама проблема четы- красок более ста лет оставалась нерешенной, задача о раскраске карт для всех ориентируемых по- поверхностей, отличных от сферы, была недавно ре- решена. Полное решение этой задачи и составляет основу книги Г. Рингеля — известного специалиста в области теории графов, внесшего большой вклад в решение задачи о раскраске карт. Книга написана доступно и будет полезна широ- широкому кругу читателей, интересующихся современны- проблемами математики.

#математика #мехмат #физтех #мгу #физика #наука #геометрия",0,27,1680269280
256,-174337827,1,0,"На ближайшем заседании семинара «Гамильтоновы системы и статистическая механика» под руководством В.В. Козлова, Д.В. Трещева и С.В. Болотина состоится доклад В.В. Козлова «О линейных уравнениях динамики». 
 
 МИАН (ул. Губкина 8, ауд. 104) + Онлайн 
 3 апреля 2023 г., 
 понедельник, 16:30 
 
Ссылка на трансляцию: https://onlinevideo.ktalk.ru/8721190 

#Гамильтоновы_системы_и_статистическая_механика #термех #кафедра #мехмат #МГУ",0,64,1680267605
633,-199125856,57,22,"ПРАВО НА ЭКРАНЕ 

А вы знаете, как избежать наказания за убийство? Сериал в сегодняшней подборке расскажет о группе амбициозных студентов, которые столкнулись с такой задачей.

Ну и чтобы вдохновиться на просмотр, смотрите несколько интересных фактов 👇🏻

#правонаэкране #медиаправо #medialaw #МГУ #НОЦ_МГУ",0,1551,1680267603
18257,-60284375,12,5,"Какие #ПланыНаВыхи?
Кто-то собирается 2 апреля на выезд в Ульяновск
""поболеть"" за наших студентов в воскресенье?

ХК #МГУ им.Огарёва 
#студенческийХоккей

#БолейЗаСвоих! 
#хоккейМордовии",1,1085,1680265418
55,-217462264,22,2,"📔 Сегодня вас ждёт история от бывшего курсанта детского морского центра – Почкаенко Ильи, который заглянул к нам на днях.

Илье 21 год. Он обучался на моториста в ДМЦ  с 2012 по 2019 год (командиры Маслов В. М., Судаков Е. В.).

Сейчас является курсантом МГУ им. адм. Г.И. Невельского г. Владивосток, где обучается на 4 курсе - Судомеханический    факультет, кафедра эксплуатации автоматизированных судовых энергетических установок.

Для поступления в университет Илья сдавал ЕГЭ по предметам: профильная математика, физика и русский язык. В сумме набрал 145 баллов.

Илья, поделись, чем тебе помогло обучение в нашем ДМЦ?

- Помогла строевая подготовка. Она сделала меня физически выносливым и дисциплинированным. Также очень пригодились знания по основам военно-морского дела и практические навыки работ на кораблях на базе ДМЦ. К тому же с помощью ДМЦ мне удалось поучаствовать в различных соревнованиях (соревнования по стрельбе, поездка в ВДЦ Океан г. Владивосток и т.д.), что помогло проявить себя.

Скучаешь по ДМЦ?

- Конечно, особенно по летней плав. практике, основные яркие впечатления остались именно  от нее.

Расскажи немного об университете, в котором обучаешься.

- Мне там нравится. Курсанты находятся на полном обеспечении – это форма, питание и т.д. 

Коллектив дружный, ребята стараются помогать друг другу в учебе и в жизни. 

Обучение интересное. После каждого курса проходит практика. Например, после 1 курса была практика на учебном судне «Профессор Хлюстин» 2 месяца. После 2 курса практика на берегу – в цеху. После 3 курса я полгода  проходил практику на рефрижераторном судне, что в целом позволило посетить около 15 стран.

Например, я побывал во Франции, Англии, Мадагаскаре, Доминиканской Республике.
В этом году, после 4 курса планируется практика на базе подводной лодки в г. Владивосток.

Рекомендовал бы поступать туда ребятам?

- Да.  Тем более курсантам ДМЦ, потому что они уже знают, что такое жить по уставу ВМФ РФ и будут более подготовленны.

Спасибо за беседу❗
Мы желаем Илье успехов в учебе и дальнейшей карьере! Всегда рады увидеть наших выпускников 🤗.

#дмц #историивыпускниковдмц #детскийморскойцентр #свободный #владивосток #мгувладивосток #мгу",0,158,1680264023
34444,-94520052,24,0,"#общество #образование #ОГМА #МГУ #Брянск

Команда Регионального центра выявления, поддержки и развития способностей и талантов у детей и молодёжи «ОГМА» «Горячие пирожки» под руководством старшего методиста Оксаны Захаровой вошла в финал конкурса «Микробное сообщество: Кто там?», который проводит Московского государственного университета имени М.В. Ломоносова. 
 
https://bug32.ru/society/2023/03/31/bryanskuyu-komandu-regionalnogo-centra-ogma-priglasili-v-mgu/",0,769,1680262594
94,-219387676,0,0,"📝""Путеводитель по группе"" В эти обсуждения можете оставлять свои книги, статьи, видео-материал и т. д. 

Теория струн:
https://vk.com/topic-219387676_49099608

 1) Математика
Алгебра
https://vk.com/topic-219387676_49095680

https://vk.com/topic-219387676_49093133
Теория чисел:
https://vk.com/topic-219387676_49092600
Изучаем топологию:
https://vk.com/topic-219387676_49089691
Математический анализ:
https://vk.com/topic-219387676_49086935
Аналитическая геометрия:
https://vk.com/topic-219387676_49092105
Геометрия
https://vk.com/topic-219387676_49094137
Комбинаторика

  2. Физика
https://vk.com/topic-219387676_49093132
Механика:
https://vk.com/topic-219387676_49082325
Оптика:
https://vk.com/topic-219387676_49082326
Квантовая механика:
https://vk.com/topic-219387676_49089690

Подборки книг:
https://vk.com/topic-219387676_49085496

#наука #физика #образование #математика
#физтех #мгу #нму #мехмат #физтех",0,73,1680261253
513,-59110225,8,1,"Гидрохимическую лабораторию Аналитического центра МГУ посетили школьники из Якутии 🎓
 
🧪 Экскурсию и мастер-класс по гидрохимии 30 марта провели специалисты Аналитического центра МГУ для учеников 8 класса МБОУ «Ытык – Кюельской средней общеобразовательной школы №1 имени А.И. Софронова» Республики Саха (Якутия).
 
🧨 Ребята узнали об основных принципах работы аккредитованной испытательной лаборатории, познакомились с оборудованием и узнали об основных методах аналитической химии. Школьники научились работать с аналитическими весами, фильтровальной установкой, бюретками, лабораторной посудой, провели анализ реальной пробы природной воды методом титрования.
 
🗣️ «Мы хотели показать работу в аналитической лаборатории максимально реалистично. Поэтому не просто провели экскурсию, но и дали школьникам возможность попробовать себя в роли инженера-химика. Надеюсь, кому-то из них такой опыт будет полезен при выборе будущей профессии», — сказала руководитель испытательной лаборатории Аналитического центра МГУ Юлия Башина.
 
🌡️ Школьники из Якутии посетили гидрохимическую лабораторию в рамках занятий по дополнительной общеразвивающей программе «Биология и химия в вопросах и ответах». С 26 по 31 марта 2023 г. ее организовали и провели специалисты Московского педагогического государственного университета.
 
🗣️«Образовательная программа проходит в рамках проекта Летних (Сезонных) школ МПГУ. Ребята учатся, исследуют, открывают, познают и развиваются. Образовательный процесс построен таким образом, чтобы было легко совмещать теорию и практику. Мы очень рады, что удалось организовать образовательное занятие на базе Аналитического центра МГУ и показать ребятам возможности и перспективы образования», — сказал Вадим Сметанин, ведущий специалист Центра развития открытого образования, руководитель молодежного клуба РГО МПГУ.

https://acmsu.ru/product/ac-mgu/gidrohimicheskuyu-laboratoriyu-analiticheskogo-centra-mgu-posetili-shkolniki-iz-yakutii-37918.shtml

#мгу #экология #образование #химия",0,129,1680258320
9,-219600015,6,1,"📢Дорогие друзья📢

Мы принимаем ваши вопросы по игровому делу и процедурам проведения Конкурса до 16 апреля 2023 г. 

Ответы на вопросы будут опубликованы в группе ВКонтакте и разосланы капитанам зарегистрированных команд.
 
✉ По всем вопросам можно обратиться:

1) на электронную почту Конкурса: sportarbitrationcompetition@gmail.com

2) в чат группы: https://vk.me/join/AJQ1dwmseCZl5XyNo3ol241z

Не стесняйтесь связаться с нами!

#вшэ #мгу #рмоу #конкурс #право #спорт #арбитраж",0,250,1680255769
240,3393239,2,0,"Про книгу о выдающемся учёном, географе, бывшем декане моего родного факультета в МГУ им. Ломоносова — А.П. Капице. Один из авторов книги — мой студенческий друг А.Б. Щербаков.

Презентация книг об А.П. КАПИЦЕ | GeoGrad
#Капица#география#МГУ#Антарктида",0,36,1680251391
8812,-88463395,31,0,"Двойной праздник! 😃 
 
Сегодня также принимает поздравления с Днём Рождения игрок нашей команды - [id410635646|Глеб Гучетль]! 🎉 
 
Глеб, мы желаем тебе вдохновения, комфорта, гармонии, неуемной энергии и неиссякаемого оптимизма! Желаем добиваться своего и жить наполненной, насыщенной, яркой и счастливой жизнью!🤩

#MSUTeam #MSU #МГУ #АСБ",1,1021,1680249602
8810,-88463395,34,0,"C Днём Рождения, Егор! 🎂 
 
Сегодня День Рождения отмечает игрок нашей команды - [id519506038|Егор Рыбалкин]! 🎊 
 
Егор, мы поздравляем тебя и хотим пожелать тебе большой удачи, исполнения желаний, радостных событий и интересных встреч, успехов и достижений во всех делах, дружеских улыбок и самого прекрасного настроения! 😁

#MSUTeam #MSU #МГУ #АСБ",1,1046,1680246003
89,-219387676,1,0,#физтех #математика #наука #мгу #мехмат,0,15,1680239700
86,-219387676,0,0,"Ю. НИВЕРГЕЛЬТ ДЖ.ТАРРАР Э.РЕЙНГОЛД МАШИННЫЙ ПОДХОД К РЕШЕНИЮ МАТЕМАТИЧЕСКИХ ЗАДАЧ 
  Книга написана на материале лекций,   прочитанных для учителей в Иллинойсском университете. Основная ее цель — показать связь между   математикой к вычислительной наукой, ознакомить   читателя с машинно-ориентированным подходом к   решению математических задач. На многочисленных примерах (из теории графов, комбинаторики, теории случайных процессов, теории чисел) авторы   стремятся продемонстрировать решение задач при   помощи ЭВМ: математическую постановку, построение алгоритма, интерпретацию полученных результатов. Отдельные главы книги написаны почти независимо, что облегчает чтение и восприятие материала. Книга будет полезна и интересна широкому кругу потенциальных пользователей ЭВМ; она   доступна студентам младших курсов и школьникам старших классов.

#математика #алгоритмы #эвм
#физтех #мгу #образование #наука",0,13,1680219753
658,355897610,106,4,"[club193258751|Большая перемена] - новый сезон! 
 
😱 Ух, уже как 3 года существует самый масштабный конкурс для детей в нашей стране! Более 2-х тысяч победителей, свыше 7-ми миллионов участников, сумасшедший бюджет! 

❤️‍🔥 4 сезон обещает быть ещё более масштабным, ярким и насыщенным! 

А на фотках я на Первом слёте победителей Большой Перемены! 

👉 Очень много интересных спикеров! Получилось поговорить с Сергеем Владиленовичем Кириенко, фигуристкой [id27210744|Евгенией Медведевой], с Сергеем Сергеевичем Кравцовым, с директорами Артека и Орлёнка, с оператором, летавшим в космос снимать фильм «Вызов», и т.д. Но больше всех понравился [id592434420|Эрнест Гендревич Мацкявичюс]! Просто мастер своего дела! 

👉 Сириус - удивительное место! Масштабы мероприятия поражают! Куча людей, куча активностей (на видео ниже я с [id242524898|Димой] в караоке от [club22822305|ВК] - кайф!

👉 Из интересного: повезло поучаствовать в диалоге с [club31681960|Марией Владимировной Захаровой], после чего я четко понял, что мне до уровня ее интеллекта и опыта, очень и очень далеко…)))
У меня уже был опыт взаимодействия на пресс-конференции в Артеке, где Мария Владимировна оценила мой голос! 

🙏 Всем старым и новым знакомым, которых я встретил, большое спасибо! Вы, как всегда, очень крутые! 

#большаяперемена #воронеж #россиястранавозможностей #мгимо #вшэ #мгу #россия",9,1451,1680219132
80,-219387676,0,0,"На протяжении более чем пятидесяти лет Классическая механика использовалась как основной учебник по углубленному курсу классической механики. Особое внимание в этой книге уделяется вопросам, необходимым при изучении современной физики. Освоение предлагаемого в ней материала поможет студентам в дальнейшем уверенно применять принципы и математические методы классической механики. Книга способствует более глубокому пониманию классической механики и ее взаимосвязи с современной физикой.

#механика #физика #математика #наука 
#физтех #мгу #физфак #образование",0,17,1680218437
8809,-88463395,36,0,"⚡ Послематчевые комментарии МГУ - Кузбасс ⚡ 
 
🏀Игрок команды МГУ - Алексей Каркин: 
 
💬«Сегодня установки были простые и первостепенные – то, что мы играли в гостях при большом количестве болельщиков. Но, скажу честно, это даже добавляло куража и интереса к самому матчу. Это было классно. Хочу поблагодарить болельщиков, которые добавили эмоций к этому процессу. 
Победа за нами, бронза у нас. Кузбасс молодцы – бились, старались, не отдавали эту игру просто так. Им и их болельщикам это было важно»

#искусствопобеждать #MSUTeam #Битвахарактеров #МГУ #АСБ",0,921,1680204013
3225,-26901903,23,2,"СТУДЕНЧЕСКАЯ ВЕСНА 
в цифрах

💫 Насколько масштабна [club116804532|Студенческая весна] в МГУ 2023? Смотрим на цифры!

🎨 НЕСЦЕНИЧЕСКОЕ ИСКУССТВО 
 
• даты проведения: 12 октября 2022 — 9 февраля 2023;
• 4 направления и 297 заявок:
Фотография — 115
Поэзия — 114
Живопись — 48
Цифровой Арт — 20
• выставка 50 [https://vk.com/wall-26901903_2898|лучших работ] и публикация в [https://vk.com/wall-26901903_3043|Альманахе студенческого Творчества];
• [https://vk.com/wall-26901903_3016|награждение] победителей.

💃🏻 СЦЕНИЧЕСКИЕ НАПРАВЛЕНИЯ

• даты проведения: 9 февраля — 24 марта; 
• 5 направлений и 138 заявок:
Вокал — 65
Танец — 30
Театр — 30
Инструментал — 11 
Оригинальный жанр — 2
• 4 интенсивных очных отборочных дня на сцене ДК МГУ; 
• 58 [https://vk.com/wall-26901903_3207|лауреатов]; 
• 20 самых ярких номеров на [https://vk.com/wall-26901903_3195|гала-концерте]. 

В состав [https://vk.com/wall-26901903_3142|делегации] вошли 30 солистов и коллективов. Артисты представят Московский университет на окружном и городском этапах. 

🙌🏻 Успей стать волонтёром Студвесны и поддержи нашу творческую команду 3 апреля на конкурсе ЗАО: https://vk.cc/cmohYu.

#МСВ2023 #студвесна #РСММосква #Росмолодежь #КультурныйцентрМГУ #творчествоМГУ #МГУ",0,1990,1680200580
630,-199125856,19,6,"ЧТО ТАКОЕ УЗУФРУКТ? КАКИЕ ИМЕНА НА СЛУХУ У БУДУЩИХ ЮРИСТОВ? СМОТРИ ПРЯМО СЕЙЧАС!

Чтобы проверить знания студентов, наша ведущая Кристина задала несколько вопросов из их профессиональной сферы.

Смотрите ниже, чтобы узнать, как они ответили👇🏼
 
Над видео работали:
🔸 репортер: Кристина Пенкина;
🔸 оператор: Александрина Кучуренкова;
🔸 монтажер: Кристина Дмитриева.

#блиц #медиаправо #medialaw #МГУ #НОЦ_МГУ",0,881,1680198004
7111,38331,23,0,Заключительные дни марта (27-30.03.23) #МГУ #MSU,0,522,1680192588
8805,-88463395,36,0,"Показали свой характер 🦅

🔥 Станислав Абрамов - 22 очка, 5 передач, 1 блок-шот
🔥 Илья Рожков - 17 очков
🔥 Глеб Гучетль - 14 очков
🔥 Алексей Каркин - 10 очков

#искусствопобеждать #MSUTeam #Битвахарактеров #МГУ #АСБ",0,1091,1680192005
628,-199125856,9,5,"⚡️СОБЫТИЯ⚡️

Всем привет!

Сегодня расскажем вам о некоторых мероприятиях, в которых вы сможете принять участие в ближайшее время. ✨

Если вас интересуют различные активности, предлагаем ознакомиться с этой небольшой, но информативной подборкой. Надеемся, что вы найдёте что-то интересное для себя!🌿

  📆 Открылась регистрация журналистов и блогеров на ПМЭФ — 2023. Петербургский международный экономический форум откроется 14 июня. Регистрация проходит в онлайн- формате. Подать заявку необходимо до 12 мая. Участие могут принять российские, иностранные СМИ, журналисты и представители блогосферы. Необходимо отправить заявку в соответсвии с правилами аккредитации мероприятия. Форум пройдёт с 14 по 17 июня. 
Подробности: clck.ru/33uF3w
   
  📆 Открыт приём заявок на первый конкурс на присуждение ежегодной награды Молодежного цифрового омбудсмена «Цифровизация во благо»!  Участие могут принять молодые люди в возрасте от 18 до 35 лет. Победитель получит вознаграждение в размере 100 000 рублей. Также ему будет вручена памятная статуэтка. Призеры получат ценные подарки. Подача заявок осуществляется до 23 апреля включительно. 
Подробности: clck.ru/33uGxn

   📆 Конкурс студенческих медиапроектов «УНИВЕРСИТИ». В этом году состязание пройдёт в нескольких номинациях. Победителей номинаций конкурса объявят на церемонии награждения на конференции «Вместе медиа» в Москве. Оргкомитет берет на себя оплату взноса за участие победителей и призеров конкурса в фестивале «Вместе медиа». До 2 апреля каждый желающий может подать заявку и представить свою работу на сайте конкурса.
Подробности: clck.ru/33uH4k 

#события #НОЦ_МГУ #медиаправо #medialaw #МГУ",0,309,1680190200
8803,-88463395,16,0,"📊 Статистика матча МГУ - Кузбасс 

#искусствопобеждать #MSUTeam #Битвахарактеров #МГУ #АСБ",0,576,1680186055
1453,-214736136,96,4,"Какой мрамор в метро самый древний? 
Чем мрамор отличается от гранита?
Какая самая ""палеонтологическая"" станция в метро? 
 
Ответы на эти интересные вопросы вы узнаете совсем скоро. 
 
Мы начинаем работу по масштабному совместному проекту с Московским государственным университетом, который называется - ""Геометро"". 
До конца года в метро появится интересная информация о камнях, используемых в отделке наших станций. 
 
На этом фото со станции ""Парк Победы"" - самый большой аммонит в Московском метро, и один из самых больших в мире из заключенных в мраморе. Диаметр его раковины - 60 сантиметров. 
 
Аммонит - древнее живое существо, головоногий моллюск, живший десятки миллионов лет назад. Он и многие другие древние формы жизни украшают собой мрамор на разных станциях метро, которые уже давно привлекают ученых-палеонтологов.
#izmetro #изметро #мгу #геометро",0,2417,1680184745
248,-219062379,0,0,"«Ломоносов» снова первый! Завершено строительство одного из девяти кластеров «научной долины» МГУ

Пресс-служба Стройкомплекса Москвы

Строительство образовательных кластеров при вузах — тренд в развитии университетов, который поддерживают главные образовательные и научные площадки страны. Благодаря таким проектам появляются возможности для различных исследований и испытаний, реализации интересных студенческих проектов и даже запуска стартапов. В День студенчества Владимир Путин и Сергей Собянин открыли первый кластер «Ломоносов» на территории инновационного научно-технологического центра (ИНТЦ) МГУ «Воробьевы горы».

Эта «научая долина», созданная в 2019 году, возводится неподалеку от здания самого университета, на территории между проспектами Вернадского, Ломоносовским и Мичуринским и Раменским бульваром. Всего здесь планируется открыть девять кластеров различного направления — от биомедицины и нанотехнологий до инновационных спортивных разработок и космоса.

Строительство кластера, получившего имя основателя отечественной академической науки — «Ломоносов», началось в январе 2021 года. На сегодня все строительные работы полностью завершены. «Это амбициозный, крутой проект на стыке науки и технологий, в успех которого обязательно внесет свой вклад нынешнее поколение московских студентов — энергичных, целеустремленных и талантливых», — сказал мэр Москвы Сергей Собянин.

Напомним, ранее заместитель мэра Москвы по вопросам градостроительной политики и строительства Андрей Бочкарев пояснил, что в десятиэтажном здании расположатся лаборатории высокотехнологичных компаний, центры сертификации и испытаний, цифровых аддитивных технологий, центры НИОКР для осуществления научно-технологической и внедренческой деятельности.

Само здание разделено на стилобатную часть (первые четыре этажа) и верхний объем (с пятого по десятый). Первые два уровня функционально более открыты городу, здесь расположены конференц-зал, коворкинг, помещения с сопутствующими функциями — ресторан, арендные площади. С третьего уровня сосредоточены лабораторные и офисные помещения с гибким внутренним пространством. Верхняя и нижняя части здания объединены общим визуальным приемом — ступенчатыми террасами, а в центре запроектирован внутренний двор, создающий камерное пространство для организации выставок и проведения мероприятий. Помимо этого, под зданием соорудили подземный этаж с паркингом, зоной разгрузки и техническими помещениями.

Особого внимания заслуживает фасад — его основным материалом выступает стекло. Сложная форма стилобата компенсируется ровной стеклянной поверхностью, а более спокойный блок верхней части имеет выраженную мелкую зубчатую пластику, объединенную горизонтальными междуэтажными поясами, при этом форма стилобата подчеркнута вертикальными ламелями. «Стоит отметить, что проектирование кластера велось с использованием новейших технологий информационного моделирования (ТИМ), в режиме онлайн обеспечивающих обмен информацией между всеми участниками строительства, а также делающих более удобным и простым процесс управления и эксплуатации здания в будущем», — сказал Андрей Бочкарев.

О значимости и востребованности кластера свидетельствует тот факт, что отбор его участников начался еще на стадии строительства — в 2021 году. С тех пор о своей заинтересованности заявили более 200 компаний, из них более 20 уже получили статус резидента. Напомним: для резидентов «научной долины» создан максимально благоприятный режим налогообложения и регулирования — на 10 лет они освобождены от уплаты налогов на прибыль и на добавленную стоимость. Кроме того, для участников проекта будут применяться пониженные тарифы страховых взносов, предусматриваются льготные условия найма иностранных граждан, возмещение расходов на уплату таможенных пошлин.

Владимир ПУТИН, президент России:

«Кластер «Ломоносов» — это только начало. Думаю, вся эта система, можно сказать, научный, научно-исследовательский, инновационный город, будет создана в 2025 году — как раз к 270-летию МГУ»

По материалам

#Инфраструктура #ВладимирПутин #Воробьевыгоры #кластерЛомоносов #МГУ #научнаядолина #научныйкластер #СергейСобянинВладимирСадовничий",0,13,1680181628
